TransactionID,ProductID,Quantity,Price,Timestamp,StoreID
5211,3251,3,96.49,2021-10-02 03:19:18,43
5212,4111,7,92.14,2021-08-31 16:42:26,17
5213,1221,8,99.88,2021-05-28 10:28:11,26
5214,1747,5,70.59,2021-03-27 22:33:03,30
5215,1190,8,71.3,2021-02-11 15:19:48,36
5216,1685,5,94.17,2021-04-21 10:12:24,35
5217,3507,1,28.2,2021-04-11 04:39:54,14
5218,2834,9,45.12,2021-11-02 21:25:24,42
5219,3208,7,18.25,2021-12-05 04:53:33,34
5220,1897,7,5.05,2021-05-08 08:18:05,9
5221,1748,6,21.55,2021-05-11 20:11:18,29
5222,2199,4,58.22,2021-05-12 03:13:01,20
5223,4746,1,93.47,2021-01-26 16:28:50,31
5224,4370,2,9.53,2021-05-22 20:33:13,3
5225,2322,8,87.14,2021-09-25 18:09:45,36
5226,1364,7,15.69,2021-08-02 18:57:57,3
5227,4274,3,26.88,2021-03-13 13:27:06,43
5228,1426,6,33.57,2021-03-17 16:48:04,14
5229,4836,4,69.73,2021-03-24 07:07:30,26
5230,2768,1,47.94,2021-12-16 04:28:18,8
5231,4630,2,44.55,2021-03-01 21:24:26,39
5232,1999,6,81.47,2021-02-11 02:13:41,30
5233,4535,4,87.21,2021-08-28 03:34:27,17
5234,3669,8,90.17,2021-08-27 20:03:56,2
5235,4802,7,81.79,2021-12-23 23:40:31,18
5236,2641,5,97.36,2021-12-08 04:21:03,2
5237,2576,9,17.18,2021-11-16 13:59:03,34
5238,3668,3,99.82,2021-12-17 06:24:09,31
5239,1368,7,89.14,2021-03-31 08:41:07,6
5240,2872,2,69.96,2021-08-08 14:29:26,17
5241,4499,3,74.86,2021-07-11 18:45:06,4
5242,3908,8,30.23,2021-01-26 10:26:12,20
5243,1448,7,57.96,2021-06-17 08:26:04,48
5244,2599,5,23.57,2021-11-04 09:02:16,12
5245,2068,3,76.06,2021-06-26 15:15:13,46
5246,3941,3,85.8,2021-06-14 04:41:18,11
5247,3690,8,17.71,2021-07-31 17:11:24,7
5248,4606,2,17.95,2021-07-17 10:43:48,44
5249,4452,3,55.97,2021-11-01 15:26:30,28
5250,2944,8,67.75,2021-07-28 09:22:12,6
5251,4923,1,83.57,2021-11-22 16:12:24,4
5252,4806,3,63.41,2021-11-03 13:24:09,20
5253,2997,8,77.64,2021-09-27 20:15:47,37
5254,2415,8,30.09,2021-12-18 14:23:33,5
5255,4283,5,39.52,2021-12-07 02:41:59,28
5256,3275,3,82.86,2021-09-09 14:08:00,7
5257,1309,2,68.41,2021-03-31 17:20:50,40
5258,1501,6,23.25,2021-10-17 17:40:39,12
5259,4390,8,93.28,2021-10-20 07:58:43,4
5260,2437,2,99.41,2021-09-18 01:31:06,19
5261,1724,7,57.87,2021-07-31 16:10:54,27
5262,4592,9,79.23,2021-03-12 19:23:35,12
5263,1970,1,95.46,2021-01-31 04:02:33,15
5264,1809,8,75.07,2021-11-22 02:41:15,22
5265,1930,9,63.48,2021-05-10 01:29:35,40
5266,2198,9,27.41,2021-12-29 22:11:35,4
5267,4005,4,83.84,2021-03-06 03:30:16,30
5268,3763,8,28.88,2021-09-14 17:11:05,6
5269,4325,2,54.67,2021-05-29 09:10:49,22
5270,1712,6,55.68,2021-02-15 09:03:12,33
5271,2653,5,59.77,2021-10-15 05:27:36,25
5272,2335,7,80.07,2021-04-08 03:56:00,12
5273,2780,5,33.94,2021-11-10 07:20:57,32
5274,3628,4,89.94,2021-07-10 10:13:37,16
5275,1303,1,80.35,2021-06-19 09:22:53,9
5276,3567,6,30.65,2021-07-29 16:10:04,44
5277,1248,6,82.44,2021-02-23 08:19:48,6
5278,1312,5,26.81,2021-07-27 16:12:31,15
5279,1085,4,78.46,2021-02-27 21:13:50,27
5280,2110,7,26.53,2021-07-03 23:26:31,25
5281,4398,1,22.64,2021-06-20 00:33:36,38
5282,1019,9,44.65,2021-03-25 09:16:08,25
5283,4755,8,98.38,2021-10-12 21:44:02,30
5284,2350,5,30.99,2021-10-08 21:53:00,20
5285,2376,3,39.3,2021-02-02 07:47:45,34
5286,4579,7,8.23,2021-07-14 17:57:36,7
5287,1357,3,58.11,2021-04-13 17:37:24,10
5288,2366,1,74.99,2021-07-07 01:38:15,30
5289,3409,9,6.07,2021-09-21 07:20:31,43
5290,4861,4,28.05,2021-12-13 03:04:17,38
5291,2780,1,28.13,2021-11-21 18:14:45,22
5292,4211,8,21.53,2021-07-29 02:33:12,48
5293,2195,1,11.11,2021-03-08 17:19:19,13
5294,1067,2,59.95,2021-05-22 04:41:10,30
5295,2760,8,19.99,2021-09-18 10:09:01,21
5296,1925,6,66.71,2021-01-03 02:23:14,11
5297,3965,2,47.66,2021-06-29 07:23:33,14
5298,2233,9,98.28,2021-05-16 07:25:25,5
5299,4397,8,91.11,2021-08-22 19:55:57,44
5300,4823,8,56.63,2021-07-18 11:33:13,35
5301,3523,4,8.63,2021-09-29 07:20:49,47
5302,3305,7,88.71,2021-08-13 07:26:35,16
5303,3721,8,58.38,2021-03-14 15:45:22,38
5304,4496,4,24.41,2021-12-23 15:56:21,6
5305,2387,3,19.77,2021-01-09 11:42:35,6
5306,2127,9,56.41,2021-04-09 03:17:44,16
5307,3809,5,58.27,2021-08-22 03:21:18,26
5308,2707,7,19.37,2021-06-22 07:58:49,25
5309,3099,4,47.76,2021-11-16 17:38:33,2
5310,4045,8,31.45,2021-08-26 14:21:40,4
5311,4422,5,7.13,2021-01-15 12:21:27,18
5312,1466,9,71.75,2021-02-05 05:59:06,33
5313,3486,2,88.83,2021-11-26 21:59:50,30
5314,2999,2,74.79,2021-04-23 20:38:50,14
5315,4836,2,54.63,2021-12-02 18:40:53,40
5316,1307,7,41.71,2021-05-11 06:45:43,24
5317,3477,4,67.68,2021-07-13 21:42:12,37
5318,2256,1,17.89,2021-08-10 01:36:13,25
5319,4421,6,51.56,2021-10-06 07:39:19,43
5320,1132,3,94.3,2021-03-08 02:17:20,8
5321,3744,6,30.23,2021-01-13 04:01:49,12
5322,4504,5,5.52,2021-09-20 23:52:39,43
5323,2912,1,23.53,2021-01-09 23:22:29,19
5324,1490,5,47.56,2021-11-17 07:06:11,19
5325,3452,6,53.78,2021-02-13 11:12:31,32
5326,1784,4,73.5,2021-12-21 09:49:37,39
5327,2077,5,40.95,2021-07-25 19:17:36,36
5328,3005,6,47.51,2021-03-11 03:24:01,43
5329,1706,7,62.92,2021-09-25 05:09:02,31
5330,2428,4,63.04,2021-12-20 04:14:25,7
5331,1952,1,87.91,2021-07-02 17:16:40,44
5332,1408,1,90.83,2021-12-22 20:01:08,43
5333,4883,7,77.58,2021-08-12 05:41:55,40
5334,4412,5,30.08,2021-01-08 00:35:43,29
5335,1749,9,15.58,2021-01-30 16:27:11,5
5336,2727,5,32.74,2021-11-29 20:48:26,26
5337,2039,9,57.63,2021-11-04 09:00:08,27
5338,4425,5,86.81,2021-11-23 02:27:16,39
5339,3328,1,24.86,2021-08-18 10:39:46,13
5340,4416,5,5.77,2021-05-07 22:51:01,29
5341,3408,1,66.73,2021-07-04 11:30:40,17
5342,4675,5,55.06,2021-03-16 20:52:19,40
5343,4389,6,50.58,2021-02-08 14:40:23,21
5344,1643,3,25.21,2021-05-09 08:29:24,10
5345,3451,8,21.88,2021-03-04 16:50:27,48
5346,1652,8,53.03,2021-11-19 17:26:30,24
5347,1114,4,6.59,2021-03-25 23:47:53,38
5348,4372,4,42.89,2021-09-22 03:18:03,8
5349,2866,8,33.48,2021-07-13 19:09:27,31
5350,3441,4,55.78,2021-02-14 16:44:43,14
5351,3751,6,86.65,2021-05-22 00:08:26,3
5352,1988,1,12.46,2021-06-06 08:00:12,33
5353,1373,7,80.74,2021-10-02 18:40:31,23
5354,4758,7,46.66,2021-11-15 04:45:14,31
5355,2759,9,93.05,2021-11-23 14:27:52,25
5356,4543,5,56.43,2021-03-09 18:44:25,31
5357,4981,1,69.32,2021-12-16 11:26:27,27
5358,4653,2,70.97,2021-07-15 20:07:04,47
5359,4757,2,59.99,2021-03-08 02:33:24,41
5360,3024,4,76.26,2021-12-05 08:10:57,14
5361,4207,4,76.6,2021-03-07 20:19:10,7
5362,2321,4,65.71,2021-05-14 20:03:01,38
5363,1622,3,35.75,2021-03-31 21:20:33,4
5364,1400,6,7.97,2021-09-07 20:33:33,17
5365,2202,4,73.37,2021-08-14 00:54:49,14
5366,3855,7,59.58,2021-05-26 14:52:12,11
5367,3083,6,8.35,2021-12-07 12:11:40,17
5368,2898,4,98.06,2021-09-25 10:12:02,22
5369,3332,4,28.66,2021-09-10 16:25:17,21
5370,2653,2,95.14,2021-02-09 08:41:03,17
5371,2105,5,87.05,2021-07-08 02:04:53,45
5372,3085,4,41.94,2021-10-20 19:11:26,37
5373,1513,2,69.54,2021-07-18 02:09:17,17
5374,3513,5,54.54,2021-01-16 07:50:30,35
5375,3334,4,42.8,2021-05-25 11:43:19,42
5376,4106,5,18.12,2021-01-13 01:44:16,8
5377,4956,9,16.07,2021-01-02 04:34:52,32
5378,2027,9,74.86,2021-02-08 00:18:58,43
5379,4489,1,13.52,2021-10-20 11:42:58,40
5380,3219,4,61.45,2021-05-07 17:55:16,11
5381,4417,2,52.49,2021-07-25 08:28:46,19
5382,2537,2,26.32,2021-02-03 04:05:32,28
5383,1354,6,69.23,2021-06-15 20:27:30,40
5384,4512,4,79.1,2021-09-27 09:40:42,1
5385,2841,8,58.33,2021-10-13 07:35:24,10
5386,4175,1,34.92,2021-06-06 02:52:51,19
5387,1808,4,38.82,2021-09-01 09:59:14,6
5388,4154,7,70.22,2021-05-15 02:45:18,21
5389,1553,2,36.22,2021-06-15 01:58:43,12
5390,1310,7,68.47,2021-02-03 06:01:43,1
5391,4029,7,36.95,2021-06-15 15:59:59,10
5392,2711,3,79.75,2021-07-01 02:24:39,42
5393,2628,3,7.91,2021-06-23 20:59:36,9
5394,2919,9,26.31,2021-09-05 08:15:14,6
5395,3857,2,15.9,2021-05-17 03:51:23,26
5396,4878,1,84.73,2021-10-12 23:58:56,44
5397,2420,1,39.68,2021-02-21 21:10:12,38
5398,3255,2,60.13,2021-07-30 12:38:44,29
5399,1924,5,68.86,2021-07-01 00:52:42,18
5400,2305,1,5.02,2021-03-18 13:47:56,45
5401,3299,3,55.72,2021-07-22 17:58:01,10
5402,2266,7,69.48,2021-07-12 19:15:42,16
5403,1053,1,73.1,2021-06-05 20:13:55,7
5404,4542,2,80.39,2021-04-01 11:01:22,11
5405,4775,6,23.66,2021-12-12 17:10:46,12
5406,4419,9,38.8,2021-04-15 19:16:48,7
5407,2101,6,30.33,2021-09-15 10:36:18,20
5408,2697,1,78.92,2021-06-03 02:34:03,32
5409,3510,9,74.45,2021-10-09 12:23:04,24
5410,3421,8,15.82,2021-01-07 03:19:44,4
5411,1904,5,75.29,2021-03-30 04:23:37,44
5412,4268,5,93.14,2021-11-26 10:49:46,47
5413,3094,6,89.09,2021-09-19 23:15:13,47
5414,4702,5,8.21,2021-05-08 11:11:26,6
5415,1853,5,92.83,2021-07-14 05:50:03,35
5416,4757,3,90.38,2021-01-04 07:50:06,44
5417,4548,9,96.65,2021-05-28 06:10:11,29
5418,2814,2,58.02,2021-05-23 01:11:36,17
5419,1270,3,22.73,2021-05-02 04:11:14,45
5420,3304,1,16.48,2021-05-04 19:46:47,8
5421,1434,8,51.62,2021-08-31 10:01:48,37
5422,1485,2,56.73,2021-01-16 08:56:25,15
5423,3230,6,15.7,2021-03-17 08:07:51,6
5424,2202,3,6.26,2021-12-11 04:08:30,23
5425,3953,1,21.2,2021-10-31 15:25:46,25
5426,2825,5,45.76,2021-12-23 11:54:52,36
5427,4316,5,43.18,2021-07-23 10:26:53,14
5428,2576,9,18.26,2021-12-30 11:50:22,36
5429,1680,6,31.94,2021-05-30 09:31:40,7
5430,3803,5,64.48,2021-01-09 13:54:49,9
5431,2927,4,35.04,2021-11-11 09:38:32,4
5432,1922,8,10.82,2021-12-15 02:13:03,39
5433,4741,5,49.8,2021-04-12 10:54:03,47
5434,2970,3,41.54,2021-12-06 04:54:07,46
5435,1185,8,78.89,2021-01-27 21:45:41,2
5436,2553,7,5.36,2021-11-20 18:50:51,23
5437,1638,4,42.83,2021-09-12 06:16:41,35
5438,3314,8,96.33,2021-05-05 15:30:27,14
5439,3347,1,30.35,2021-08-21 21:51:27,16
5440,4006,8,74.7,2021-05-22 14:05:32,22
5441,1225,1,99.74,2021-07-05 21:45:18,16
5442,1742,9,97.72,2021-06-04 17:12:04,6
5443,4965,2,64.27,2021-01-17 10:31:10,29
5444,1787,1,75.57,2021-12-12 22:21:25,23
5445,4293,5,98.14,2021-02-05 20:43:07,4
5446,1390,5,96.08,2021-08-10 23:59:23,39
5447,4077,5,55.52,2021-01-21 05:07:56,49
5448,4268,7,27.69,2021-03-12 16:17:17,17
5449,2474,9,66.49,2021-09-16 15:32:15,1
5450,4831,9,88.24,2021-11-18 03:34:44,11
5451,4496,5,85.89,2021-12-04 03:43:39,24
5452,3536,1,75.6,2021-09-05 19:20:55,31
5453,1839,8,9.13,2021-01-07 11:42:39,19
5454,2960,9,46.65,2021-06-24 11:54:12,6
5455,3840,5,21.0,2021-02-07 07:57:23,9
5456,2239,7,44.71,2021-03-01 04:23:17,15
5457,2716,7,39.65,2021-05-08 07:50:03,29
5458,4450,5,83.39,2021-01-19 00:11:49,15
5459,3710,7,55.77,2021-10-17 07:31:26,21
5460,2577,9,90.97,2021-02-17 17:55:45,14
5461,1774,5,21.31,2021-06-08 07:59:24,15
5462,3168,4,89.03,2021-09-10 17:50:39,6
5463,4278,3,40.9,2021-07-19 01:37:07,34
5464,1563,2,89.2,2021-10-19 14:23:55,40
5465,1679,3,50.77,2021-05-04 14:35:23,22
5466,4071,8,84.8,2021-09-23 17:19:15,36
5467,1536,7,41.93,2021-03-24 05:21:43,23
5468,4103,6,23.76,2021-03-07 12:18:14,34
5469,4732,6,76.87,2021-04-28 06:24:03,49
5470,4730,9,80.41,2021-09-29 13:31:14,40
5471,1803,8,28.09,2021-03-10 05:28:16,42
5472,4552,9,48.35,2021-12-16 04:13:59,1
5473,3772,9,37.47,2021-01-31 19:36:16,48
5474,2112,5,60.08,2021-05-01 09:12:36,36
5475,3528,1,79.91,2021-05-08 05:19:01,2
5476,2627,3,35.09,2021-10-22 17:28:28,18
5477,4884,5,40.92,2021-10-10 12:54:52,7
5478,1868,8,80.01,2021-07-30 10:28:02,7
5479,2490,4,6.43,2021-07-28 23:54:22,35
5480,1150,4,65.79,2021-04-01 12:58:20,19
5481,2506,9,72.4,2021-12-24 21:34:48,37
5482,1927,7,19.6,2021-12-26 14:58:30,17
5483,4762,3,44.97,2021-07-29 14:16:56,30
5484,4858,7,79.47,2021-09-20 20:11:31,9
5485,3556,1,36.01,2021-07-05 02:15:00,41
5486,4150,2,9.54,2021-09-22 01:22:25,44
5487,4591,2,16.15,2021-03-05 10:09:57,33
5488,1523,1,30.93,2021-08-11 12:12:55,35
5489,2727,6,85.69,2021-02-15 09:44:13,18
5490,2738,3,7.18,2021-08-03 00:46:30,49
5491,4001,7,23.35,2021-08-26 09:00:27,6
5492,2338,1,43.17,2021-03-02 20:45:14,10
5493,3598,4,32.54,2021-03-06 14:12:07,11
5494,2193,7,49.52,2021-06-29 14:58:59,45
5495,4030,7,99.97,2021-01-08 09:17:57,42
5496,2058,3,55.07,2021-02-05 11:20:15,42
5497,1209,6,26.88,2021-08-25 12:29:28,17
5498,1426,8,92.79,2021-12-06 15:30:36,25
5499,4142,4,34.84,2021-02-26 19:21:02,25
5500,4203,2,74.36,2021-12-14 22:59:31,23
5501,3984,1,68.67,2021-04-11 10:22:54,5
5502,4963,2,61.39,2021-10-08 03:57:46,7
5503,1091,1,69.92,2021-04-23 16:32:18,21
5504,4020,6,5.68,2021-01-06 08:54:59,1
5505,2703,2,54.86,2021-10-27 15:35:06,49
5506,1213,8,24.43,2021-05-18 16:13:13,47
5507,1793,5,33.83,2021-03-05 17:16:45,12
5508,4840,1,17.36,2021-10-26 03:24:11,40
5509,1107,5,24.16,2021-05-22 00:44:33,14
5510,2405,5,35.34,2021-06-15 23:42:51,32
5511,4009,8,22.34,2021-06-04 02:23:54,18
5512,2904,4,62.49,2021-10-26 03:39:24,8
5513,3603,8,15.94,2021-02-26 00:09:02,11
5514,3725,3,55.68,2021-10-12 09:38:17,48
5515,1107,6,51.37,2021-07-13 02:08:49,3
5516,2497,6,65.42,2021-12-07 08:08:50,35
5517,1983,4,35.8,2021-12-07 06:32:26,20
5518,4882,7,81.88,2021-04-30 13:59:32,15
5519,4571,5,8.57,2021-07-08 16:35:23,19
5520,1708,6,91.69,2021-08-21 14:15:06,30
5521,4764,5,89.84,2021-03-27 21:48:04,33
5522,1455,4,45.01,2021-05-15 04:51:46,11
5523,2117,9,46.63,2021-12-04 14:05:38,25
5524,3049,8,25.12,2021-10-27 08:20:51,38
5525,1023,6,70.33,2021-12-26 19:41:57,25
5526,3263,9,84.86,2021-01-24 14:35:52,37
5527,1344,3,23.27,2021-05-27 13:17:18,23
5528,3393,3,97.26,2021-01-03 05:09:06,23
5529,3373,9,7.57,2021-12-19 15:50:04,18
5530,2942,8,33.95,2021-08-25 14:29:43,18
5531,2104,2,69.8,2021-08-14 01:18:23,11
5532,3399,1,95.04,2021-09-24 04:10:06,27
5533,4312,7,36.56,2021-09-04 14:31:36,29
5534,2728,4,92.96,2021-10-31 17:33:01,16
5535,1498,2,84.73,2021-05-16 06:53:53,11
5536,2987,7,92.05,2021-10-03 20:58:51,17
5537,1353,9,24.55,2021-11-26 19:16:13,1
5538,4871,9,76.47,2021-01-22 09:50:25,23
5539,2478,9,11.59,2021-02-08 22:30:42,47
5540,2076,7,43.65,2021-12-29 07:46:23,32
5541,4648,2,61.87,2021-11-10 09:49:12,31
5542,2800,4,13.58,2021-02-01 02:55:08,47
5543,3840,6,94.53,2021-02-21 03:18:01,8
5544,2094,8,7.35,2021-02-17 16:32:30,17
5545,2355,2,10.01,2021-05-05 19:35:40,24
5546,4902,7,18.14,2021-06-13 18:58:58,11
5547,2269,4,75.67,2021-09-09 22:58:39,1
5548,2125,3,42.92,2021-05-15 11:30:31,40
5549,4911,4,57.6,2021-06-19 18:58:11,4
5550,2527,7,61.11,2021-09-04 03:06:18,39
5551,2561,4,71.48,2021-12-03 02:47:40,7
5552,3483,8,83.18,2021-05-30 19:43:35,9
5553,3858,3,26.04,2021-07-25 06:18:10,2
5554,3693,2,61.63,2021-12-30 06:40:45,23
5555,1900,1,50.3,2021-06-19 21:28:26,1
5556,1764,7,34.77,2021-11-04 21:37:51,8
5557,2791,9,63.8,2021-10-02 10:10:33,40
5558,4006,7,51.19,2021-01-06 17:10:03,14
5559,2834,5,60.87,2021-03-07 09:54:20,29
5560,4065,2,48.91,2021-07-04 21:41:06,42
5561,4084,8,53.2,2021-10-20 17:21:06,18
5562,3832,7,16.42,2021-07-18 00:41:51,31
5563,4257,6,85.36,2021-04-11 10:57:19,4
5564,4653,4,10.79,2021-12-18 02:39:52,3
5565,1013,5,61.76,2021-04-23 20:40:23,20
5566,2803,4,42.74,2021-11-11 07:12:35,5
5567,3410,9,23.85,2021-12-23 07:27:23,36
5568,4367,9,47.01,2021-06-23 02:55:29,45
5569,2280,7,45.87,2021-07-17 01:51:41,10
5570,1408,5,58.58,2021-05-12 12:19:32,24
5571,3928,2,26.34,2021-07-06 04:25:21,32
5572,3715,8,72.25,2021-11-21 07:46:43,3
5573,1887,6,84.93,2021-04-29 15:37:58,12
5574,3718,6,71.28,2021-06-28 15:39:08,3
5575,2240,4,86.41,2021-04-05 10:48:37,23
5576,4036,1,52.39,2021-11-14 06:40:56,2
5577,2432,3,5.28,2021-05-06 08:35:05,6
5578,2791,8,61.32,2021-01-12 22:16:35,27
5579,3942,2,98.71,2021-09-22 05:53:48,41
5580,2118,1,35.38,2021-09-03 00:29:51,7
5581,3681,2,99.61,2021-02-07 23:09:50,14
5582,2972,9,20.03,2021-03-18 02:40:16,46
5583,1366,5,9.87,2021-05-07 23:31:17,6
5584,3720,1,36.56,2021-02-18 14:30:37,39
5585,4901,1,40.68,2021-02-04 02:38:31,10
5586,2518,8,44.76,2021-10-28 13:11:27,6
5587,1995,1,55.76,2021-03-03 15:31:56,23
5588,4158,1,39.38,2021-02-03 10:47:43,27
5589,3863,8,83.86,2021-03-18 13:12:38,47
5590,1648,1,28.6,2021-02-10 04:28:25,8
5591,4587,6,61.17,2021-07-31 22:03:03,31
5592,1612,6,68.33,2021-11-30 01:59:28,39
5593,3740,8,40.47,2021-11-15 03:20:35,7
5594,3254,9,24.58,2021-08-20 02:05:23,40
5595,2852,5,81.03,2021-01-09 15:24:55,21
5596,2764,9,38.55,2021-09-04 12:22:45,49
5597,1827,1,29.5,2021-02-06 15:24:02,27
5598,2489,1,77.42,2021-10-13 05:26:13,2
5599,1955,6,45.72,2021-02-21 03:09:11,37
5600,3003,1,77.9,2021-06-14 11:13:49,5
5601,2368,4,75.24,2021-09-15 06:53:36,30
5602,3136,1,6.67,2021-12-29 08:40:53,24
5603,1099,4,74.03,2021-05-25 08:02:12,34
5604,2266,3,24.62,2021-04-22 17:13:22,32
5605,4905,9,66.62,2021-11-22 10:04:33,19
5606,1204,7,35.38,2021-06-15 11:49:32,20
5607,3388,4,55.19,2021-11-23 20:20:34,4
5608,4079,5,56.83,2021-12-26 19:55:23,4
5609,2110,3,85.16,2021-11-19 00:28:00,13
5610,2836,8,46.76,2021-09-04 22:17:37,42
5611,1760,2,5.9,2021-01-04 14:27:48,12
5612,1207,8,75.52,2021-09-18 19:54:39,33
5613,4104,4,60.86,2021-11-11 14:44:36,22
5614,2057,2,79.22,2021-09-13 14:29:38,33
5615,4405,8,41.04,2021-02-09 12:30:01,9
5616,2665,6,86.16,2021-02-04 23:01:59,32
5617,4587,5,97.11,2021-01-04 13:51:28,29
5618,1423,2,18.76,2021-04-12 07:47:27,1
5619,1248,1,94.47,2021-07-14 20:37:31,5
5620,2470,4,48.22,2021-07-28 09:13:59,28
5621,1062,6,77.3,2021-10-20 12:38:26,47
5622,4684,2,6.23,2021-01-16 23:37:25,12
5623,4046,2,76.92,2021-09-28 07:08:07,26
5624,3331,3,34.57,2021-10-04 14:05:03,20
5625,1954,7,72.68,2021-03-14 18:24:16,9
5626,2634,3,19.91,2021-12-02 05:28:11,41
5627,2389,1,81.46,2021-05-25 11:58:12,4
5628,1230,8,25.96,2021-05-15 00:35:45,21
5629,4503,3,49.87,2021-11-01 12:00:08,10
5630,2945,7,8.4,2021-01-29 08:31:12,23
5631,2360,9,69.67,2021-05-16 07:19:14,36
5632,4312,1,14.08,2021-02-18 08:02:45,6
5633,4186,1,71.46,2021-08-31 23:41:01,22
5634,2535,3,44.32,2021-02-15 23:07:10,33
5635,4273,1,48.54,2021-11-11 02:44:13,20
5636,3713,9,23.42,2021-08-18 09:16:00,27
5637,4520,4,68.92,2021-04-30 06:38:33,21
5638,2807,2,12.24,2021-06-11 01:34:17,47
5639,4573,4,95.93,2021-08-20 00:59:05,21
5640,2104,8,60.33,2021-08-23 13:50:37,16
5641,4818,6,20.48,2021-09-01 02:24:37,25
5642,3557,4,65.2,2021-10-09 21:05:37,22
5643,2636,7,51.1,2021-09-23 04:55:45,21
5644,1007,7,75.39,2021-09-11 00:23:55,39
5645,4479,4,63.25,2021-05-16 13:24:07,14
5646,2265,3,10.27,2021-10-09 10:41:32,15
5647,3344,5,88.97,2021-01-25 12:21:18,20
5648,1550,4,96.19,2021-05-05 20:51:07,8
5649,4949,4,72.8,2021-11-08 16:37:24,26
5650,3597,9,5.36,2021-09-16 22:38:23,7
5651,2649,7,41.74,2021-03-24 08:43:03,41
5652,2637,4,72.62,2021-03-25 10:29:33,18
5653,2476,1,94.19,2021-07-25 22:54:00,48
5654,4298,4,71.01,2021-10-25 22:31:30,16
5655,4926,4,39.16,2021-05-30 02:06:37,28
5656,4322,1,32.26,2021-09-12 21:05:21,18
5657,4377,7,9.65,2021-02-18 06:23:59,6
5658,1542,7,66.47,2021-12-24 21:33:41,9
5659,4835,3,40.5,2021-04-12 20:47:33,17
5660,2761,5,66.09,2021-07-08 11:43:59,19
5661,2499,7,95.39,2021-06-16 16:40:14,40
5662,4399,1,37.71,2021-02-09 03:55:34,4
5663,4789,8,37.91,2021-03-01 06:37:08,9
5664,2753,9,18.72,2021-03-12 20:25:30,15
5665,2445,7,10.95,2021-02-24 04:45:09,3
5666,2951,5,37.07,2021-08-02 07:27:46,25
5667,1740,6,85.78,2021-08-08 11:50:17,46
5668,2274,2,92.22,2021-06-23 16:07:15,8
5669,3993,7,41.56,2021-10-31 13:08:35,12
5670,2967,3,82.58,2021-05-15 20:38:07,37
5671,3357,2,98.01,2021-06-13 16:17:35,22
5672,1615,1,82.16,2021-09-23 23:27:15,39
5673,2672,6,98.86,2021-08-31 14:18:45,41
5674,2810,6,7.57,2021-08-05 08:42:02,5
5675,4028,9,13.3,2021-02-10 07:20:17,41
5676,4097,3,69.33,2021-12-26 19:20:58,46
5677,1423,3,48.15,2021-09-07 01:40:48,39
5678,3013,2,49.46,2021-08-25 22:46:43,40
5679,1258,6,52.61,2021-12-02 11:47:31,36
5680,4560,1,98.68,2021-12-03 01:41:27,19
5681,2714,8,52.59,2021-05-15 09:45:52,36
5682,2233,1,95.3,2021-05-01 03:12:18,45
5683,1616,6,10.65,2021-06-06 05:22:06,31
5684,4687,4,89.52,2021-11-28 17:38:31,23
5685,1609,3,39.6,2021-09-13 20:46:53,32
5686,2027,8,78.35,2021-01-15 08:31:12,24
5687,3074,1,37.85,2021-03-09 10:38:22,5
5688,1437,1,61.8,2021-12-03 18:45:54,17
5689,4183,2,14.26,2021-03-09 20:53:53,21
5690,3008,4,16.28,2021-04-23 10:11:58,47
5691,3239,9,18.74,2021-03-22 21:12:36,5
5692,2279,7,68.0,2021-06-27 12:48:37,46
5693,1369,2,63.38,2021-08-05 12:00:51,15
5694,1478,3,16.3,2021-10-27 20:32:41,1
5695,1627,1,60.93,2021-05-15 17:22:11,23
5696,1441,1,40.46,2021-01-21 12:33:09,31
5697,2089,1,62.45,2021-06-13 03:01:18,4
5698,4690,9,74.95,2021-04-24 18:28:30,11
5699,1850,7,84.71,2021-06-24 12:04:36,49
5700,3375,6,33.94,2021-01-21 01:06:08,22
5701,2707,4,50.92,2021-04-22 18:27:32,35
5702,3629,4,43.46,2021-12-07 17:10:46,17
5703,3874,7,98.74,2021-04-13 23:14:02,12
5704,3472,4,58.79,2021-12-24 15:32:08,43
5705,2637,2,13.49,2021-12-19 16:13:36,9
5706,2683,8,78.26,2021-11-24 16:07:22,24
5707,4106,1,70.81,2021-11-11 09:59:04,10
5708,4285,3,29.58,2021-04-07 10:41:34,32
5709,4044,7,25.24,2021-08-05 14:17:50,19
5710,3136,2,76.24,2021-06-24 02:15:17,8
5711,1606,9,91.7,2021-12-13 01:59:18,41
5712,4777,3,68.51,2021-08-20 13:04:40,5
5713,1640,8,81.69,2021-12-26 15:46:17,42
5714,1216,8,68.72,2021-12-14 02:21:55,5
5715,1365,5,94.56,2021-06-27 23:37:02,4
5716,2839,1,21.59,2021-03-30 15:37:03,6
5717,3936,3,30.92,2021-12-12 13:21:00,44
5718,1516,1,26.31,2021-10-27 14:29:52,25
5719,3112,4,98.98,2021-01-22 06:34:09,21
5720,2444,3,88.68,2021-06-14 02:51:03,27
5721,4644,2,75.06,2021-10-28 23:08:33,21
5722,4762,9,44.14,2021-08-06 19:19:28,18
5723,4255,6,33.98,2021-09-03 11:33:40,6
5724,1468,9,66.41,2021-06-19 00:02:03,8
5725,4908,3,96.72,2021-05-22 00:55:52,5
5726,2797,3,78.23,2021-01-16 02:29:50,37
5727,2725,8,41.7,2021-10-14 16:54:43,35
