TransactionID,UserID,TransactionAmount,TransactionDate,ProductCategory
4174,2247,267.75,2021-06-23 21:00:00,Clothing
4175,2039,50.73,2021-06-23 22:00:00,Clothing
4176,2375,305.8,2021-06-23 23:00:00,Clothing
4177,2202,121.33,2021-06-24 00:00:00,Electronics
4178,552,4.29,2021-06-24 01:00:00,Home
4179,405,237.38,2021-06-24 02:00:00,Home
4180,462,66.26,2021-06-24 03:00:00,Home
4181,2180,61.68,2021-06-24 04:00:00,Home
4182,2839,83.58,2021-06-24 05:00:00,Home
4183,874,16.18,2021-06-24 06:00:00,Beauty
4184,84,63.33,2021-06-24 07:00:00,Home
4185,1423,177.86,2021-06-24 08:00:00,Home
4186,2802,1.56,2021-06-24 09:00:00,Electronics
4187,2676,31.87,2021-06-24 10:00:00,Electronics
4188,221,0.25,2021-06-24 11:00:00,Home
4189,2601,53.74,2021-06-24 12:00:00,Beauty
4190,1392,130.31,2021-06-24 13:00:00,Home
4191,112,160.33,2021-06-24 14:00:00,Home
4192,615,290.39,2021-06-24 15:00:00,Home
4193,1582,93.78,2021-06-24 16:00:00,Books
4194,2972,29.39,2021-06-24 17:00:00,Beauty
4195,475,257.9,2021-06-24 18:00:00,Clothing
4196,2884,149.31,2021-06-24 19:00:00,Home
4197,1914,85.43,2021-06-24 20:00:00,Clothing
4198,271,118.95,2021-06-24 21:00:00,Beauty
4199,2469,258.12,2021-06-24 22:00:00,Home
4200,1921,124.62,2021-06-24 23:00:00,Clothing
4201,2755,45.95,2021-06-25 00:00:00,Clothing
4202,1391,124.84,2021-06-25 01:00:00,Beauty
4203,40,4.11,2021-06-25 02:00:00,Home
4204,1983,48.84,2021-06-25 03:00:00,Books
4205,2237,52.14,2021-06-25 04:00:00,Beauty
4206,994,18.25,2021-06-25 05:00:00,Books
4207,2013,2.34,2021-06-25 06:00:00,Home
4208,2584,14.32,2021-06-25 07:00:00,Clothing
4209,290,106.31,2021-06-25 08:00:00,Beauty
4210,2481,162.09,2021-06-25 09:00:00,Beauty
4211,2519,444.0,2021-06-25 10:00:00,Beauty
4212,2676,42.52,2021-06-25 11:00:00,Electronics
4213,279,91.47,2021-06-25 12:00:00,Home
4214,2925,276.69,2021-06-25 13:00:00,Electronics
4215,581,18.28,2021-06-25 14:00:00,Beauty
4216,863,126.46,2021-06-25 15:00:00,Beauty
4217,254,140.64,2021-06-25 16:00:00,Books
4218,181,9.32,2021-06-25 17:00:00,Electronics
4219,681,197.51,2021-06-25 18:00:00,Clothing
4220,825,167.72,2021-06-25 19:00:00,Home
4221,700,3.4,2021-06-25 20:00:00,Clothing
4222,2614,9.55,2021-06-25 21:00:00,Clothing
4223,1350,5.04,2021-06-25 22:00:00,Home
4224,1381,40.76,2021-06-25 23:00:00,Beauty
4225,1674,71.19,2021-06-26 00:00:00,Books
4226,2728,76.0,2021-06-26 01:00:00,Beauty
4227,2439,31.15,2021-06-26 02:00:00,Beauty
4228,1639,242.58,2021-06-26 03:00:00,Electronics
4229,1958,45.93,2021-06-26 04:00:00,Clothing
4230,212,4.66,2021-06-26 05:00:00,Clothing
4231,1539,35.7,2021-06-26 06:00:00,Clothing
4232,384,75.74,2021-06-26 07:00:00,Books
4233,1715,52.46,2021-06-26 08:00:00,Books
4234,342,32.0,2021-06-26 09:00:00,Books
4235,1839,14.08,2021-06-26 10:00:00,Home
4236,1988,171.02,2021-06-26 11:00:00,Books
4237,844,555.84,2021-06-26 12:00:00,Electronics
4238,1535,39.98,2021-06-26 13:00:00,Electronics
4239,420,48.07,2021-06-26 14:00:00,Beauty
4240,2799,96.24,2021-06-26 15:00:00,Beauty
4241,1989,126.74,2021-06-26 16:00:00,Beauty
4242,1933,49.76,2021-06-26 17:00:00,Beauty
4243,1850,235.31,2021-06-26 18:00:00,Electronics
4244,306,82.1,2021-06-26 19:00:00,Beauty
4245,2750,59.85,2021-06-26 20:00:00,Electronics
4246,869,104.04,2021-06-26 21:00:00,Books
4247,2585,305.34,2021-06-26 22:00:00,Books
4248,1136,158.26,2021-06-26 23:00:00,Home
4249,1435,4.08,2021-06-27 00:00:00,Beauty
4250,206,40.39,2021-06-27 01:00:00,Books
4251,496,63.59,2021-06-27 02:00:00,Books
4252,1910,37.76,2021-06-27 03:00:00,Clothing
4253,2552,120.46,2021-06-27 04:00:00,Clothing
4254,1046,175.02,2021-06-27 05:00:00,Electronics
4255,213,131.43,2021-06-27 06:00:00,Home
4256,310,454.06,2021-06-27 07:00:00,Clothing
4257,2709,31.82,2021-06-27 08:00:00,Home
4258,1992,207.94,2021-06-27 09:00:00,Books
4259,2801,145.51,2021-06-27 10:00:00,Electronics
4260,272,44.97,2021-06-27 11:00:00,Home
4261,1823,132.47,2021-06-27 12:00:00,Clothing
4262,2986,10.99,2021-06-27 13:00:00,Books
4263,2080,155.75,2021-06-27 14:00:00,Beauty
4264,443,76.0,2021-06-27 15:00:00,Books
4265,2210,34.57,2021-06-27 16:00:00,Clothing
4266,2815,106.65,2021-06-27 17:00:00,Clothing
4267,254,102.62,2021-06-27 18:00:00,Beauty
4268,521,23.51,2021-06-27 19:00:00,Books
4269,977,3.09,2021-06-27 20:00:00,Home
4270,10,56.85,2021-06-27 21:00:00,Home
4271,2774,84.28,2021-06-27 22:00:00,Books
4272,2553,209.24,2021-06-27 23:00:00,Home
4273,2833,263.41,2021-06-28 00:00:00,Books
4274,1584,75.25,2021-06-28 01:00:00,Books
4275,2484,140.16,2021-06-28 02:00:00,Clothing
4276,1135,57.86,2021-06-28 03:00:00,Electronics
4277,153,137.07,2021-06-28 04:00:00,Clothing
4278,1659,22.92,2021-06-28 05:00:00,Home
4279,2965,46.37,2021-06-28 06:00:00,Electronics
4280,2917,100.57,2021-06-28 07:00:00,Books
4281,2801,1.83,2021-06-28 08:00:00,Home
4282,1857,128.18,2021-06-28 09:00:00,Beauty
4283,1215,180.51,2021-06-28 10:00:00,Home
4284,1753,50.94,2021-06-28 11:00:00,Electronics
4285,2611,59.41,2021-06-28 12:00:00,Electronics
4286,1105,190.57,2021-06-28 13:00:00,Books
4287,2537,149.46,2021-06-28 14:00:00,Beauty
4288,895,33.99,2021-06-28 15:00:00,Books
4289,1112,39.15,2021-06-28 16:00:00,Beauty
4290,104,113.59,2021-06-28 17:00:00,Beauty
4291,1915,82.83,2021-06-28 18:00:00,Books
4292,1007,17.7,2021-06-28 19:00:00,Home
4293,407,37.1,2021-06-28 20:00:00,Clothing
4294,1402,230.24,2021-06-28 21:00:00,Beauty
4295,167,116.53,2021-06-28 22:00:00,Electronics
4296,509,426.69,2021-06-28 23:00:00,Books
4297,1662,145.68,2021-06-29 00:00:00,Home
4298,2361,284.69,2021-06-29 01:00:00,Beauty
4299,763,24.36,2021-06-29 02:00:00,Home
4300,681,147.62,2021-06-29 03:00:00,Books
4301,2525,2.04,2021-06-29 04:00:00,Electronics
4302,2121,111.1,2021-06-29 05:00:00,Beauty
4303,1165,63.35,2021-06-29 06:00:00,Beauty
4304,582,42.58,2021-06-29 07:00:00,Home
4305,262,198.34,2021-06-29 08:00:00,Books
4306,1364,192.6,2021-06-29 09:00:00,Clothing
4307,1332,2.26,2021-06-29 10:00:00,Beauty
4308,2293,94.03,2021-06-29 11:00:00,Electronics
4309,1539,45.86,2021-06-29 12:00:00,Beauty
4310,561,53.73,2021-06-29 13:00:00,Beauty
4311,1100,178.4,2021-06-29 14:00:00,Clothing
4312,1904,37.08,2021-06-29 15:00:00,Clothing
4313,175,286.56,2021-06-29 16:00:00,Books
4314,2157,19.8,2021-06-29 17:00:00,Beauty
4315,2231,108.68,2021-06-29 18:00:00,Beauty
4316,192,111.51,2021-06-29 19:00:00,Home
4317,65,29.06,2021-06-29 20:00:00,Home
4318,1498,39.27,2021-06-29 21:00:00,Electronics
4319,1568,180.06,2021-06-29 22:00:00,Electronics
4320,2912,143.47,2021-06-29 23:00:00,Home
4321,1152,39.91,2021-06-30 00:00:00,Electronics
4322,1938,76.35,2021-06-30 01:00:00,Beauty
4323,369,6.37,2021-06-30 02:00:00,Clothing
4324,851,23.41,2021-06-30 03:00:00,Beauty
4325,43,66.52,2021-06-30 04:00:00,Home
4326,1908,8.99,2021-06-30 05:00:00,Books
4327,2536,185.36,2021-06-30 06:00:00,Books
4328,78,126.59,2021-06-30 07:00:00,Home
4329,2874,287.59,2021-06-30 08:00:00,Beauty
4330,1825,118.24,2021-06-30 09:00:00,Electronics
4331,1294,282.01,2021-06-30 10:00:00,Electronics
4332,674,80.86,2021-06-30 11:00:00,Books
4333,701,91.68,2021-06-30 12:00:00,Home
4334,759,377.1,2021-06-30 13:00:00,Home
4335,1924,102.76,2021-06-30 14:00:00,Clothing
4336,2776,3.13,2021-06-30 15:00:00,Books
4337,2973,128.66,2021-06-30 16:00:00,Home
4338,902,235.88,2021-06-30 17:00:00,Clothing
4339,2937,158.76,2021-06-30 18:00:00,Electronics
4340,993,87.67,2021-06-30 19:00:00,Books
4341,1192,111.26,2021-06-30 20:00:00,Books
4342,2387,462.45,2021-06-30 21:00:00,Home
4343,2241,9.5,2021-06-30 22:00:00,Home
4344,1477,110.03,2021-06-30 23:00:00,Beauty
4345,2331,33.32,2021-07-01 00:00:00,Electronics
4346,390,102.19,2021-07-01 01:00:00,Electronics
4347,1000,93.55,2021-07-01 02:00:00,Clothing
4348,525,16.66,2021-07-01 03:00:00,Clothing
4349,1856,23.16,2021-07-01 04:00:00,Beauty
4350,1507,97.19,2021-07-01 05:00:00,Electronics
4351,659,13.72,2021-07-01 06:00:00,Clothing
4352,2764,30.81,2021-07-01 07:00:00,Electronics
4353,891,180.33,2021-07-01 08:00:00,Electronics
4354,1482,39.61,2021-07-01 09:00:00,Clothing
4355,452,66.95,2021-07-01 10:00:00,Home
4356,2476,283.26,2021-07-01 11:00:00,Home
4357,1538,25.77,2021-07-01 12:00:00,Clothing
4358,883,49.37,2021-07-01 13:00:00,Beauty
4359,313,93.26,2021-07-01 14:00:00,Books
4360,840,140.79,2021-07-01 15:00:00,Electronics
4361,2567,231.93,2021-07-01 16:00:00,Books
4362,375,247.07,2021-07-01 17:00:00,Clothing
4363,451,149.9,2021-07-01 18:00:00,Electronics
4364,595,25.92,2021-07-01 19:00:00,Books
4365,1234,2.51,2021-07-01 20:00:00,Home
4366,500,48.41,2021-07-01 21:00:00,Beauty
4367,464,15.26,2021-07-01 22:00:00,Books
4368,113,123.92,2021-07-01 23:00:00,Beauty
4369,1036,108.21,2021-07-02 00:00:00,Home
4370,2379,4.5,2021-07-02 01:00:00,Books
4371,1925,181.15,2021-07-02 02:00:00,Clothing
4372,140,28.6,2021-07-02 03:00:00,Electronics
4373,1425,56.6,2021-07-02 04:00:00,Home
4374,2950,110.24,2021-07-02 05:00:00,Beauty
4375,517,56.11,2021-07-02 06:00:00,Beauty
4376,2617,58.21,2021-07-02 07:00:00,Home
4377,1948,6.79,2021-07-02 08:00:00,Clothing
4378,2894,51.32,2021-07-02 09:00:00,Clothing
4379,2166,144.75,2021-07-02 10:00:00,Beauty
4380,888,246.72,2021-07-02 11:00:00,Home
4381,1342,53.36,2021-07-02 12:00:00,Home
4382,50,55.09,2021-07-02 13:00:00,Electronics
4383,19,121.28,2021-07-02 14:00:00,Beauty
4384,726,286.07,2021-07-02 15:00:00,Clothing
4385,2245,31.07,2021-07-02 16:00:00,Books
4386,1474,58.01,2021-07-02 17:00:00,Clothing
4387,2607,158.95,2021-07-02 18:00:00,Clothing
4388,452,94.08,2021-07-02 19:00:00,Books
4389,2337,11.72,2021-07-02 20:00:00,Beauty
4390,1165,98.81,2021-07-02 21:00:00,Electronics
4391,1108,20.67,2021-07-02 22:00:00,Clothing
4392,2439,71.38,2021-07-02 23:00:00,Clothing
4393,215,75.31,2021-07-03 00:00:00,Beauty
4394,1550,208.91,2021-07-03 01:00:00,Beauty
4395,2263,62.08,2021-07-03 02:00:00,Home
4396,128,32.77,2021-07-03 03:00:00,Beauty
4397,1846,26.26,2021-07-03 04:00:00,Beauty
4398,760,207.35,2021-07-03 05:00:00,Clothing
4399,2452,18.75,2021-07-03 06:00:00,Electronics
4400,1816,55.49,2021-07-03 07:00:00,Clothing
4401,2386,20.72,2021-07-03 08:00:00,Beauty
4402,2879,148.41,2021-07-03 09:00:00,Home
4403,2762,64.32,2021-07-03 10:00:00,Electronics
4404,361,43.25,2021-07-03 11:00:00,Home
4405,569,44.8,2021-07-03 12:00:00,Books
4406,1416,191.2,2021-07-03 13:00:00,Home
4407,2266,80.69,2021-07-03 14:00:00,Home
4408,1598,126.54,2021-07-03 15:00:00,Beauty
4409,1693,227.34,2021-07-03 16:00:00,Beauty
4410,202,232.02,2021-07-03 17:00:00,Beauty
4411,2065,39.83,2021-07-03 18:00:00,Beauty
4412,2370,304.6,2021-07-03 19:00:00,Beauty
4413,518,2.52,2021-07-03 20:00:00,Home
4414,1349,47.29,2021-07-03 21:00:00,Books
4415,1436,226.14,2021-07-03 22:00:00,Beauty
4416,1342,32.11,2021-07-03 23:00:00,Books
4417,681,31.89,2021-07-04 00:00:00,Books
4418,1989,36.04,2021-07-04 01:00:00,Clothing
4419,1492,94.76,2021-07-04 02:00:00,Clothing
4420,425,57.68,2021-07-04 03:00:00,Electronics
4421,1969,129.73,2021-07-04 04:00:00,Clothing
4422,1713,225.29,2021-07-04 05:00:00,Beauty
4423,2435,112.15,2021-07-04 06:00:00,Books
4424,778,22.87,2021-07-04 07:00:00,Electronics
4425,2146,269.83,2021-07-04 08:00:00,Clothing
4426,1827,30.72,2021-07-04 09:00:00,Home
4427,208,16.24,2021-07-04 10:00:00,Electronics
4428,1538,9.43,2021-07-04 11:00:00,Beauty
4429,1660,82.87,2021-07-04 12:00:00,Books
4430,2634,12.08,2021-07-04 13:00:00,Beauty
4431,2214,14.94,2021-07-04 14:00:00,Beauty
4432,22,35.67,2021-07-04 15:00:00,Home
4433,154,33.08,2021-07-04 16:00:00,Home
4434,1963,92.69,2021-07-04 17:00:00,Books
4435,219,169.69,2021-07-04 18:00:00,Clothing
4436,669,143.28,2021-07-04 19:00:00,Beauty
4437,1519,30.45,2021-07-04 20:00:00,Clothing
4438,2278,28.14,2021-07-04 21:00:00,Books
4439,2068,337.53,2021-07-04 22:00:00,Beauty
4440,2601,0.83,2021-07-04 23:00:00,Clothing
4441,950,211.79,2021-07-05 00:00:00,Beauty
4442,2196,22.28,2021-07-05 01:00:00,Home
4443,403,294.28,2021-07-05 02:00:00,Home
4444,596,41.9,2021-07-05 03:00:00,Electronics
4445,2415,58.04,2021-07-05 04:00:00,Books
4446,1438,122.8,2021-07-05 05:00:00,Clothing
4447,2850,88.59,2021-07-05 06:00:00,Beauty
4448,2966,38.26,2021-07-05 07:00:00,Electronics
4449,1158,80.71,2021-07-05 08:00:00,Books
4450,1743,131.2,2021-07-05 09:00:00,Books
4451,1307,4.33,2021-07-05 10:00:00,Books
4452,73,1.13,2021-07-05 11:00:00,Clothing
4453,481,61.26,2021-07-05 12:00:00,Home
4454,560,14.14,2021-07-05 13:00:00,Electronics
4455,745,109.17,2021-07-05 14:00:00,Clothing
4456,1467,24.09,2021-07-05 15:00:00,Beauty
4457,100,56.71,2021-07-05 16:00:00,Clothing
4458,1083,22.02,2021-07-05 17:00:00,Beauty
4459,2556,79.51,2021-07-05 18:00:00,Beauty
4460,2306,12.34,2021-07-05 19:00:00,Books
4461,413,2.34,2021-07-05 20:00:00,Clothing
4462,1089,5.25,2021-07-05 21:00:00,Home
4463,2643,308.47,2021-07-05 22:00:00,Beauty
4464,1178,15.35,2021-07-05 23:00:00,Books
4465,2009,123.26,2021-07-06 00:00:00,Home
4466,2314,7.03,2021-07-06 01:00:00,Clothing
4467,821,11.45,2021-07-06 02:00:00,Home
4468,662,71.11,2021-07-06 03:00:00,Clothing
4469,2995,62.52,2021-07-06 04:00:00,Beauty
4470,560,302.78,2021-07-06 05:00:00,Electronics
4471,2965,289.74,2021-07-06 06:00:00,Electronics
4472,2939,151.24,2021-07-06 07:00:00,Beauty
4473,1272,92.16,2021-07-06 08:00:00,Home
4474,1814,60.69,2021-07-06 09:00:00,Clothing
4475,2916,44.03,2021-07-06 10:00:00,Electronics
4476,610,293.91,2021-07-06 11:00:00,Clothing
4477,2462,92.36,2021-07-06 12:00:00,Beauty
4478,25,86.53,2021-07-06 13:00:00,Home
4479,2029,26.38,2021-07-06 14:00:00,Clothing
4480,284,4.78,2021-07-06 15:00:00,Home
4481,1473,290.39,2021-07-06 16:00:00,Electronics
4482,2929,37.65,2021-07-06 17:00:00,Clothing
4483,301,58.45,2021-07-06 18:00:00,Books
4484,1092,12.18,2021-07-06 19:00:00,Electronics
4485,1031,181.35,2021-07-06 20:00:00,Home
4486,817,2.8,2021-07-06 21:00:00,Beauty
4487,83,179.57,2021-07-06 22:00:00,Books
4488,1921,15.12,2021-07-06 23:00:00,Clothing
4489,2094,217.65,2021-07-07 00:00:00,Electronics
4490,618,130.85,2021-07-07 01:00:00,Clothing
4491,2976,17.99,2021-07-07 02:00:00,Clothing
4492,2310,83.43,2021-07-07 03:00:00,Books
4493,176,37.49,2021-07-07 04:00:00,Books
4494,1190,19.63,2021-07-07 05:00:00,Books
4495,2705,196.03,2021-07-07 06:00:00,Books
4496,842,51.67,2021-07-07 07:00:00,Beauty
4497,370,50.84,2021-07-07 08:00:00,Home
4498,1819,18.62,2021-07-07 09:00:00,Books
4499,2102,48.3,2021-07-07 10:00:00,Electronics
4500,690,205.27,2021-07-07 11:00:00,Clothing
4501,1780,45.12,2021-07-07 12:00:00,Books
4502,1365,302.83,2021-07-07 13:00:00,Electronics
4503,1433,292.45,2021-07-07 14:00:00,Beauty
4504,367,15.65,2021-07-07 15:00:00,Electronics
4505,644,19.52,2021-07-07 16:00:00,Electronics
4506,2427,198.54,2021-07-07 17:00:00,Beauty
4507,73,49.88,2021-07-07 18:00:00,Beauty
4508,2963,0.44,2021-07-07 19:00:00,Clothing
4509,1272,32.0,2021-07-07 20:00:00,Books
4510,860,91.04,2021-07-07 21:00:00,Electronics
4511,43,160.58,2021-07-07 22:00:00,Home
4512,2425,14.32,2021-07-07 23:00:00,Home
4513,1065,11.71,2021-07-08 00:00:00,Clothing
4514,2218,255.22,2021-07-08 01:00:00,Home
4515,2260,139.09,2021-07-08 02:00:00,Clothing
4516,1517,89.11,2021-07-08 03:00:00,Books
4517,2087,146.61,2021-07-08 04:00:00,Clothing
4518,369,56.01,2021-07-08 05:00:00,Beauty
4519,2805,142.07,2021-07-08 06:00:00,Beauty
4520,151,46.49,2021-07-08 07:00:00,Beauty
4521,1135,27.98,2021-07-08 08:00:00,Beauty
4522,1504,130.57,2021-07-08 09:00:00,Beauty
4523,1460,54.42,2021-07-08 10:00:00,Beauty
4524,1071,398.34,2021-07-08 11:00:00,Beauty
4525,1024,43.0,2021-07-08 12:00:00,Beauty
4526,1599,254.76,2021-07-08 13:00:00,Beauty
4527,2785,270.25,2021-07-08 14:00:00,Books
4528,2041,27.69,2021-07-08 15:00:00,Beauty
4529,1390,160.06,2021-07-08 16:00:00,Clothing
4530,69,56.75,2021-07-08 17:00:00,Books
4531,2347,249.53,2021-07-08 18:00:00,Home
4532,944,59.81,2021-07-08 19:00:00,Electronics
4533,802,136.38,2021-07-08 20:00:00,Books
4534,2344,62.92,2021-07-08 21:00:00,Beauty
4535,2251,25.85,2021-07-08 22:00:00,Books
4536,61,22.23,2021-07-08 23:00:00,Electronics
4537,946,55.41,2021-07-09 00:00:00,Electronics
4538,1338,140.85,2021-07-09 01:00:00,Beauty
4539,1185,92.91,2021-07-09 02:00:00,Beauty
4540,331,116.68,2021-07-09 03:00:00,Clothing
4541,1552,33.17,2021-07-09 04:00:00,Electronics
4542,338,65.67,2021-07-09 05:00:00,Beauty
4543,1630,4.54,2021-07-09 06:00:00,Electronics
4544,1328,170.12,2021-07-09 07:00:00,Clothing
4545,1527,459.44,2021-07-09 08:00:00,Home
4546,1674,52.24,2021-07-09 09:00:00,Electronics
4547,1362,1.1,2021-07-09 10:00:00,Clothing
4548,1574,18.61,2021-07-09 11:00:00,Clothing
4549,2687,105.71,2021-07-09 12:00:00,Clothing
4550,275,94.7,2021-07-09 13:00:00,Books
4551,1188,155.05,2021-07-09 14:00:00,Beauty
4552,2367,29.29,2021-07-09 15:00:00,Electronics
4553,2637,144.24,2021-07-09 16:00:00,Books
4554,2552,116.47,2021-07-09 17:00:00,Electronics
4555,2435,38.98,2021-07-09 18:00:00,Books
4556,1994,78.85,2021-07-09 19:00:00,Beauty
4557,870,15.93,2021-07-09 20:00:00,Clothing
4558,2881,60.25,2021-07-09 21:00:00,Electronics
4559,1015,213.03,2021-07-09 22:00:00,Clothing
4560,1912,54.68,2021-07-09 23:00:00,Beauty
4561,603,182.99,2021-07-10 00:00:00,Electronics
4562,1800,89.22,2021-07-10 01:00:00,Home
4563,691,21.3,2021-07-10 02:00:00,Home
4564,494,87.01,2021-07-10 03:00:00,Home
4565,490,70.52,2021-07-10 04:00:00,Beauty
4566,2769,50.86,2021-07-10 05:00:00,Home
4567,2557,12.74,2021-07-10 06:00:00,Electronics
4568,390,53.91,2021-07-10 07:00:00,Home
4569,295,7.55,2021-07-10 08:00:00,Electronics
4570,1393,10.4,2021-07-10 09:00:00,Beauty
4571,2844,53.77,2021-07-10 10:00:00,Clothing
4572,2913,36.44,2021-07-10 11:00:00,Books
4573,1718,259.76,2021-07-10 12:00:00,Home
4574,2597,47.11,2021-07-10 13:00:00,Books
4575,649,141.82,2021-07-10 14:00:00,Clothing
4576,1874,75.55,2021-07-10 15:00:00,Beauty
4577,568,121.77,2021-07-10 16:00:00,Beauty
4578,2901,30.13,2021-07-10 17:00:00,Clothing
4579,2818,284.57,2021-07-10 18:00:00,Books
4580,445,75.52,2021-07-10 19:00:00,Home
4581,363,177.98,2021-07-10 20:00:00,Electronics
4582,2171,45.42,2021-07-10 21:00:00,Beauty
4583,1212,10.56,2021-07-10 22:00:00,Clothing
4584,742,112.0,2021-07-10 23:00:00,Books
4585,2042,0.78,2021-07-11 00:00:00,Home
4586,680,64.49,2021-07-11 01:00:00,Books
4587,2468,21.42,2021-07-11 02:00:00,Home
4588,1643,98.72,2021-07-11 03:00:00,Electronics
4589,1573,388.34,2021-07-11 04:00:00,Electronics
4590,1359,62.44,2021-07-11 05:00:00,Clothing
4591,2140,170.1,2021-07-11 06:00:00,Clothing
4592,63,70.88,2021-07-11 07:00:00,Home
4593,2560,68.49,2021-07-11 08:00:00,Home
4594,1163,266.53,2021-07-11 09:00:00,Home
4595,1229,220.7,2021-07-11 10:00:00,Home
4596,2820,154.08,2021-07-11 11:00:00,Electronics
4597,256,35.13,2021-07-11 12:00:00,Clothing
4598,135,78.75,2021-07-11 13:00:00,Clothing
4599,875,25.35,2021-07-11 14:00:00,Beauty
4600,822,58.68,2021-07-11 15:00:00,Clothing
4601,2136,66.21,2021-07-11 16:00:00,Clothing
4602,823,178.17,2021-07-11 17:00:00,Books
4603,974,226.36,2021-07-11 18:00:00,Books
4604,2982,53.55,2021-07-11 19:00:00,Beauty
4605,1778,1.79,2021-07-11 20:00:00,Home
4606,121,197.89,2021-07-11 21:00:00,Beauty
4607,1638,19.15,2021-07-11 22:00:00,Beauty
4608,1365,97.25,2021-07-11 23:00:00,Electronics
4609,1008,2.53,2021-07-12 00:00:00,Clothing
4610,925,51.0,2021-07-12 01:00:00,Electronics
4611,645,426.59,2021-07-12 02:00:00,Clothing
4612,2033,10.61,2021-07-12 03:00:00,Beauty
4613,2762,55.11,2021-07-12 04:00:00,Clothing
4614,2908,36.69,2021-07-12 05:00:00,Home
4615,2069,235.48,2021-07-12 06:00:00,Home
4616,242,203.52,2021-07-12 07:00:00,Beauty
4617,2503,27.14,2021-07-12 08:00:00,Books
4618,2669,8.47,2021-07-12 09:00:00,Home
4619,2351,98.65,2021-07-12 10:00:00,Beauty
4620,1620,41.0,2021-07-12 11:00:00,Electronics
4621,803,111.5,2021-07-12 12:00:00,Books
4622,964,3.26,2021-07-12 13:00:00,Home
4623,69,14.32,2021-07-12 14:00:00,Beauty
4624,1153,115.95,2021-07-12 15:00:00,Beauty
4625,196,23.87,2021-07-12 16:00:00,Electronics
4626,2188,194.9,2021-07-12 17:00:00,Electronics
4627,2331,6.04,2021-07-12 18:00:00,Books
4628,2360,24.27,2021-07-12 19:00:00,Home
4629,746,654.33,2021-07-12 20:00:00,Beauty
4630,1689,56.75,2021-07-12 21:00:00,Books
4631,277,121.39,2021-07-12 22:00:00,Books
4632,61,20.17,2021-07-12 23:00:00,Electronics
4633,1914,94.13,2021-07-13 00:00:00,Beauty
4634,2100,129.5,2021-07-13 01:00:00,Clothing
4635,2201,37.76,2021-07-13 02:00:00,Electronics
4636,1773,176.55,2021-07-13 03:00:00,Beauty
4637,1335,92.49,2021-07-13 04:00:00,Books
4638,1838,49.29,2021-07-13 05:00:00,Books
4639,2592,81.56,2021-07-13 06:00:00,Home
4640,567,85.98,2021-07-13 07:00:00,Clothing
4641,1572,18.1,2021-07-13 08:00:00,Electronics
4642,622,51.54,2021-07-13 09:00:00,Home
4643,2026,42.07,2021-07-13 10:00:00,Home
4644,1201,51.23,2021-07-13 11:00:00,Clothing
4645,314,143.18,2021-07-13 12:00:00,Electronics
4646,2855,65.88,2021-07-13 13:00:00,Electronics
4647,2896,281.87,2021-07-13 14:00:00,Books
4648,2145,34.77,2021-07-13 15:00:00,Electronics
4649,2929,53.73,2021-07-13 16:00:00,Home
4650,1237,154.63,2021-07-13 17:00:00,Books
4651,2877,78.97,2021-07-13 18:00:00,Electronics
4652,137,79.19,2021-07-13 19:00:00,Clothing
4653,1030,5.48,2021-07-13 20:00:00,Home
4654,2157,50.85,2021-07-13 21:00:00,Beauty
4655,2595,31.57,2021-07-13 22:00:00,Clothing
4656,662,731.59,2021-07-13 23:00:00,Clothing
4657,2473,36.87,2021-07-14 00:00:00,Electronics
4658,2678,215.85,2021-07-14 01:00:00,Books
4659,2309,112.77,2021-07-14 02:00:00,Books
4660,87,41.69,2021-07-14 03:00:00,Home
4661,2513,78.42,2021-07-14 04:00:00,Electronics
4662,2124,183.59,2021-07-14 05:00:00,Books
4663,2519,214.87,2021-07-14 06:00:00,Beauty
4664,2462,17.48,2021-07-14 07:00:00,Electronics
4665,2873,41.49,2021-07-14 08:00:00,Electronics
4666,2943,40.83,2021-07-14 09:00:00,Books
4667,2774,4.3,2021-07-14 10:00:00,Clothing
4668,2505,91.19,2021-07-14 11:00:00,Electronics
4669,1309,192.98,2021-07-14 12:00:00,Clothing
4670,1701,48.06,2021-07-14 13:00:00,Home
4671,2701,134.72,2021-07-14 14:00:00,Home
4672,2720,98.81,2021-07-14 15:00:00,Books
4673,495,47.1,2021-07-14 16:00:00,Home
4674,1648,15.21,2021-07-14 17:00:00,Books
4675,1943,123.55,2021-07-14 18:00:00,Books
4676,1069,192.8,2021-07-14 19:00:00,Clothing
4677,1425,115.79,2021-07-14 20:00:00,Clothing
4678,597,1.8,2021-07-14 21:00:00,Home
4679,450,24.36,2021-07-14 22:00:00,Clothing
4680,485,7.2,2021-07-14 23:00:00,Electronics
4681,646,84.49,2021-07-15 00:00:00,Beauty
4682,2668,141.25,2021-07-15 01:00:00,Electronics
4683,1630,11.72,2021-07-15 02:00:00,Electronics
4684,662,182.22,2021-07-15 03:00:00,Books
4685,758,81.08,2021-07-15 04:00:00,Beauty
4686,289,117.11,2021-07-15 05:00:00,Books
4687,721,355.44,2021-07-15 06:00:00,Clothing
4688,638,8.74,2021-07-15 07:00:00,Clothing
4689,2283,231.49,2021-07-15 08:00:00,Beauty
4690,2464,13.48,2021-07-15 09:00:00,Home
4691,2986,49.92,2021-07-15 10:00:00,Clothing
4692,499,190.68,2021-07-15 11:00:00,Electronics
