CustomerID,Age,SpendCategory,TransactionAmount,ProductCategory
81553,23,High,208.5325487669419,Clothing
97878,25,Medium,126.01821951878125,Beauty
82383,38,Low,573.1245832437181,Beauty
84516,56,Medium,534.5906931315346,Electronics
26674,38,High,137.8095151507842,Home
10597,62,High,244.06918186977816,Home
47295,23,Medium,864.7299345402637,Electronics
44325,58,Medium,54.97444445517685,Clothing
98709,61,High,1195.203082541161,Beauty
63752,47,Medium,156.31288614061756,Clothing
99975,27,Low,242.5720905202309,Home
43440,28,High,335.96408971677596,Beauty
27962,18,High,90.66589029027729,Electronics
93352,27,Low,539.505959720034,Electronics
18232,42,Medium,169.4554413792615,Home
14479,33,Low,178.3515675844257,Clothing
94853,36,High,1498.1925919970838,Clothing
93234,27,Low,273.97351352580586,Clothing
60967,64,Medium,394.83511272260273,Home
47046,31,Medium,308.48733557035547,Home
98827,20,High,653.6791676912708,Home
60215,21,High,815.3360033617412,Clothing
56678,57,Low,390.76667721963577,Electronics
21488,50,Medium,1185.1028553389642,Clothing
15404,37,Low,737.7216211775224,Home
22425,32,High,172.6911734530709,Beauty
81129,24,Low,1716.530859491743,Home
55543,61,Medium,135.15180494184725,Beauty
72015,20,High,655.7024212102235,Home
78212,44,Low,361.64055971574373,Home
68977,54,Low,230.28147275388395,Beauty
15265,46,Medium,932.0372702196405,Home
57512,43,Medium,360.84690731461376,Electronics
93028,44,Low,447.1493468478949,Beauty
66926,42,Medium,54.651921228217184,Home
46629,57,High,657.9282791030442,Beauty
97048,60,Low,450.96310107579296,Beauty
80490,68,Low,253.70208343833846,Beauty
76648,47,High,455.3106806782626,Electronics
76648,61,Medium,513.9260291736275,Home
26733,37,High,372.7230175934441,Electronics
46730,24,High,206.48820729711517,Beauty
93843,46,Low,576.089101631294,Beauty
99979,63,High,421.5107345839464,Clothing
33712,51,Medium,85.82539638597844,Clothing
75578,43,Low,1050.168491554417,Clothing
81413,44,Medium,725.4302565481629,Beauty
36881,61,High,753.1976945811396,Electronics
81510,26,High,380.8510544862634,Beauty
25518,39,Medium,505.5816190047526,Beauty
25491,29,Low,296.4216734883663,Electronics
58686,23,High,416.6030145199618,Home
42344,23,High,240.87022996711966,Clothing
88892,44,High,281.7735050925621,Beauty
56069,36,Low,360.8801397162896,Beauty
56273,69,Low,203.9284466646336,Home
60438,23,High,1328.985046567695,Clothing
69826,66,Low,417.76767723120474,Home
88353,34,Medium,570.9295337312938,Clothing
65158,46,High,210.83074539451815,Beauty
21560,40,Medium,631.8676578245088,Clothing
91396,34,Low,337.4262645695273,Beauty
69460,38,Low,159.9260281331829,Electronics
60200,27,Medium,480.60874530387554,Electronics
61767,60,Low,898.060464235758,Electronics
26896,25,High,277.36375811726987,Home
32497,31,Medium,362.5974160949766,Home
92102,48,Medium,331.4222905525488,Beauty
91794,68,High,360.619641108548,Home
44869,35,Low,403.4149122326441,Home
92079,64,Medium,985.0629023047695,Home
54417,47,Medium,411.94697814338576,Electronics
15568,35,High,111.5713191588053,Home
53271,69,Low,357.17546903187633,Clothing
29052,42,Medium,494.04326186991386,Home
54013,66,Low,242.50201219767158,Clothing
29499,54,Medium,924.9686611385803,Electronics
11307,42,Low,210.0609036127769,Beauty
85922,47,Medium,179.7328226448516,Home
31943,47,Low,528.2690279841569,Beauty
87203,53,Low,195.4492668584589,Beauty
96726,28,Medium,547.6911864558533,Beauty
85497,65,Low,293.58006956758004,Beauty
95175,56,Low,263.701796498707,Home
45362,44,High,141.81347865927293,Clothing
27616,33,High,337.80472643742206,Beauty
14967,55,High,195.2760191378633,Electronics
51534,49,High,162.9090732983396,Electronics
26465,46,Low,843.3970904600465,Clothing
67606,69,Medium,488.1113107587754,Beauty
87718,27,Medium,230.7719447583529,Electronics
29929,47,High,97.06374578829802,Home
32830,28,Medium,38.35702422860127,Electronics
96221,32,Medium,241.45454742996333,Beauty
60607,61,Low,754.2543718033556,Beauty
26478,40,Low,291.40786211319164,Beauty
75086,65,Medium,201.88857070688772,Beauty
61189,40,Low,102.29144055960553,Electronics
25988,67,High,256.4169790697886,Home
20441,24,High,187.64068373269131,Beauty
25609,31,Medium,94.06412637377557,Beauty
13670,26,Medium,225.56093378854828,Clothing
85073,45,High,530.6699222758147,Electronics
31028,23,Medium,51.577930343069134,Home
61836,60,Medium,316.5195348418492,Home
84727,62,Low,24.276143058555117,Home
19216,39,Low,152.31987052275943,Clothing
24255,35,High,84.8404547055338,Electronics
31841,61,High,656.5635479664169,Beauty
22578,55,High,878.1437080453319,Electronics
30550,39,High,371.4753659388339,Clothing
79739,26,High,181.54312984921893,Beauty
58617,35,Low,291.8635441227929,Clothing
72644,38,Medium,37.90876999302259,Home
44601,32,High,669.1504004208474,Clothing
15384,26,High,674.6308643856337,Beauty
95554,59,Low,541.2694881536763,Beauty
81655,19,Low,358.83108099464465,Clothing
72683,31,Low,905.068851534789,Electronics
92488,38,Low,209.90128985192817,Electronics
38835,60,Medium,45.05767033978858,Electronics
31409,62,Medium,275.75001997470497,Home
27676,51,Low,112.06171916422763,Home
39878,24,Low,790.0888827177366,Home
73405,32,High,184.6578915005317,Home
14275,56,Medium,445.4242863547926,Electronics
17963,29,High,1014.2479231988041,Electronics
78181,24,Low,566.904154338208,Clothing
83373,22,High,171.51607145178204,Home
90940,64,Low,526.5016454756558,Clothing
70965,56,Medium,343.52127683943536,Home
59760,40,High,128.8327154179352,Beauty
83061,45,High,95.40632324910992,Home
52042,51,High,609.5409439248602,Home
68318,42,Medium,700.4216959661536,Electronics
35550,19,Medium,302.05433598711875,Beauty
47087,68,High,132.72236520807573,Home
16953,26,High,232.428975096429,Beauty
31304,51,High,140.9468257361845,Clothing
48739,63,Low,430.4674101451181,Clothing
34987,64,Low,624.8446854069343,Electronics
16038,49,Low,639.2596990417311,Home
12775,29,Medium,624.4246124235924,Electronics
17477,36,High,312.5807492607987,Clothing
81910,64,Low,260.2147011119055,Home
77819,55,High,342.43150242023825,Beauty
27046,27,Medium,290.82286924204203,Electronics
89427,27,Low,493.09013914345377,Home
30525,52,High,620.5788161981587,Clothing
51181,58,Medium,382.6136354711217,Beauty
10751,54,Medium,426.42063691873926,Home
24491,49,Low,336.2972783906045,Home
37742,24,Medium,193.33701570482324,Electronics
58736,68,Medium,492.80972049691565,Beauty
72257,27,Low,16.506933557258172,Electronics
60420,60,High,184.5944079399836,Beauty
63257,55,Medium,281.13477497094215,Home
53096,44,High,771.3038778644332,Beauty
99764,49,High,1137.63487212885,Home
41628,68,High,331.3967789955938,Clothing
94293,24,Low,731.9797849392959,Clothing
86061,65,Medium,763.8425752907151,Clothing
34790,43,Low,28.055349749392132,Electronics
85599,39,High,359.63992164855665,Beauty
39767,29,Medium,286.551926370774,Clothing
15327,41,High,68.12263098563747,Beauty
68325,67,High,242.22600315091753,Electronics
59553,63,Low,743.2854460777182,Clothing
73827,46,Low,542.3468493061988,Clothing
67225,49,Medium,95.52073745701438,Beauty
68249,33,Medium,36.67166069816535,Clothing
22644,43,High,164.62008980441618,Home
41097,23,High,380.41581883398686,Home
89163,18,High,348.67456030542087,Clothing
41630,30,Low,46.79409595633019,Home
81410,55,Medium,475.39130475302966,Electronics
11106,23,Low,183.9079116024485,Electronics
89429,55,Low,235.31111586395207,Beauty
18419,29,High,563.7582037530154,Home
66329,26,High,118.05428893526313,Clothing
50908,37,High,966.9862170812312,Home
48787,56,Low,755.1016311793192,Home
64839,44,High,498.1018459189553,Beauty
31024,20,Low,238.63584706901176,Electronics
32755,41,Low,926.9913988800138,Clothing
65540,32,Low,238.86483335467136,Electronics
51574,51,Medium,542.6327063143891,Home
38356,67,Low,28.7251680265019,Home
87260,49,High,275.4124300104612,Clothing
19127,38,High,65.84391508666185,Beauty
52704,18,Medium,53.06757731991073,Clothing
88205,50,High,109.46175470415483,Electronics
20878,28,High,347.73197304982926,Clothing
51481,20,High,1425.783694902567,Beauty
73041,39,Medium,246.91074746350304,Clothing
75381,27,Low,476.5199474836308,Home
12205,61,Medium,444.5178189372138,Home
74767,55,Medium,266.13078459404835,Home
34401,41,High,16.464880699882066,Clothing
43314,24,High,387.7025646307315,Beauty
53513,66,Medium,155.18961090158277,Beauty
77605,66,Low,311.4036087108,Clothing
65362,53,Medium,647.0885727172404,Beauty
66005,18,Low,333.99994160301003,Home
39519,18,High,193.44179658917741,Beauty
91507,43,Medium,47.16226353974417,Beauty
98650,34,Low,532.2647630055559,Beauty
62087,28,Medium,431.31824764921805,Clothing
42784,20,Medium,342.29578422326546,Home
12809,27,High,217.03779626199648,Clothing
18519,19,Low,668.6903778561932,Home
52957,49,Low,755.6634884153266,Electronics
34921,33,Low,500.5807797117873,Beauty
73727,65,Low,759.4489734301787,Clothing
77890,43,Low,375.036427599716,Beauty
22463,57,High,283.45031971052106,Electronics
24648,56,Medium,442.51534548764016,Home
90777,27,High,313.46391459711526,Electronics
69726,53,Medium,309.4299373145019,Clothing
95370,47,Low,304.76436370469406,Beauty
30089,26,High,870.4030297959754,Electronics
57939,22,Medium,311.4287701512837,Home
50475,24,Medium,317.62953542320815,Electronics
12748,53,Medium,239.06930515425472,Beauty
52316,18,Low,480.4119861168339,Home
97179,44,High,1218.9702748770094,Home
52326,29,Medium,371.94731003959447,Beauty
81948,33,Low,206.56907213843692,Electronics
83913,65,High,821.7838224917488,Home
35342,25,Medium,227.87117310249383,Beauty
67378,42,Low,1145.0300557137928,Home
50871,30,Medium,295.78107188098767,Clothing
80877,58,Low,431.35979681311306,Home
68989,27,High,562.7822184911926,Electronics
50708,57,Medium,225.3006766197521,Home
38161,50,Low,111.61601508376687,Clothing
27181,52,Low,263.60915426660625,Home
33650,54,Low,313.6388490435169,Home
71449,56,High,88.39090979785254,Beauty
95576,45,Low,268.46467866170576,Beauty
32736,33,Medium,652.4914618814228,Home
85387,25,High,440.96240111868843,Beauty
42805,50,Medium,168.52833558150286,Beauty
24429,52,Low,674.0538591710022,Beauty
25592,55,Low,96.07285781896147,Home
68230,29,Medium,289.1934791940561,Clothing
72626,32,Medium,174.38261411120908,Home
74139,34,High,364.576823739616,Home
53689,44,Low,822.7241909567457,Beauty
42688,67,High,1047.884266220448,Home
78990,38,Low,370.8448324419464,Electronics
70007,38,Medium,858.937148516358,Home
96156,34,High,367.543449974658,Beauty
56567,44,Low,503.79830314953404,Clothing
13475,29,Medium,607.1668809945469,Home
62529,65,High,548.254381181499,Clothing
31425,61,High,389.62109336996593,Electronics
94104,53,High,81.66712166948929,Clothing
55830,45,Medium,808.0144763097499,Home
64152,42,High,383.45043248002247,Clothing
55673,26,Low,802.8582266460771,Beauty
37248,64,Medium,414.04019514641465,Beauty
25169,54,High,177.7932763029615,Electronics
79769,40,Medium,55.76558510799021,Beauty
12462,28,Low,428.11082369496665,Home
29616,67,High,107.58642133862004,Electronics
53627,18,Medium,944.942527916308,Home
34430,33,Medium,258.81467246024334,Electronics
41877,67,Low,202.54344334715037,Beauty
42014,30,Low,887.5833679648366,Beauty
63472,37,Medium,310.52503830901327,Home
96750,33,High,113.28172121922206,Electronics
39392,33,High,656.6892018498893,Beauty
29347,52,Medium,162.8537476349131,Beauty
73935,67,Low,587.2026531082547,Electronics
81452,49,High,315.8112352109154,Clothing
85706,40,High,174.15054189684588,Clothing
88271,42,Low,310.9978702796002,Beauty
42348,60,Low,461.992278322744,Home
36539,45,Low,374.5521461707058,Home
22542,62,Medium,385.87491809260774,Electronics
32267,19,Medium,195.79447403285303,Clothing
10776,20,Medium,108.43961483779287,Home
54219,48,Low,265.2127440406544,Clothing
10623,50,Medium,29.16299943941101,Beauty
72493,50,Low,489.6153600819421,Home
29770,64,Medium,368.20452090726405,Clothing
24723,52,Medium,353.6819949571637,Home
47543,53,High,351.2825769049766,Clothing
41327,43,Low,59.45056195606192,Electronics
71574,29,High,281.1666711154717,Home
43829,61,Low,310.95811635896825,Clothing
43055,63,Medium,459.2996692184919,Electronics
39764,28,Medium,24.835712238598102,Home
99154,23,Medium,97.4060781672146,Clothing
62791,42,Low,1370.7087134857825,Home
50723,63,Low,558.5251208823952,Home
32719,51,Medium,230.87460490499424,Electronics
85151,52,High,410.31232634293656,Home
25882,38,Medium,546.3791280630987,Clothing
88732,35,Medium,149.1712646636917,Home
62237,25,Medium,662.8039516748424,Home
89445,51,Medium,962.3736902697782,Electronics
37092,69,High,59.76369026531428,Electronics
31673,65,High,581.659638007744,Clothing
51638,31,High,586.9093794265777,Beauty
29841,36,Low,557.3619361397476,Electronics
45512,37,Medium,803.2770602755747,Electronics
28737,21,Low,229.14680971429794,Clothing
93568,55,Medium,59.259197829874864,Beauty
42061,49,High,107.09359335508191,Home
24689,43,Medium,244.53588906224311,Home
47770,45,High,162.1534029567807,Home
97250,29,Medium,113.59929327207688,Clothing
13966,27,Medium,583.6629139185719,Clothing
61893,58,High,272.46878353532173,Clothing
56534,52,Medium,775.3645922040253,Electronics
73130,50,High,259.38248792235225,Clothing
92773,31,High,339.76686955579027,Beauty
81871,57,Medium,572.1481084762556,Electronics
29790,40,High,664.6549071685785,Home
62104,35,Low,373.14828124034557,Electronics
64215,61,Low,248.6822209699995,Electronics
23185,29,Medium,121.29308932451237,Electronics
85312,59,High,137.9609545652694,Clothing
20806,53,Low,596.6036108333653,Beauty
28255,42,Low,1291.5856913182258,Clothing
27010,69,High,153.44965614189738,Home
14766,54,Low,86.74396397131616,Electronics
18217,57,Low,164.4944852690214,Electronics
45816,68,Medium,19.326779968614964,Electronics
51581,39,Medium,252.3632079105227,Beauty
84444,23,High,104.87246731760682,Electronics
61812,33,High,692.1792160092299,Clothing
83203,40,Low,130.4115649548748,Beauty
60893,26,Medium,277.3964188166327,Beauty
50671,60,High,503.3340469269363,Electronics
30117,52,Low,234.33541540398767,Beauty
41178,46,Medium,410.1501550981875,Clothing
80000,31,High,225.0213240555109,Home
70118,22,Medium,492.4521876391719,Home
11845,38,Low,521.39489203069,Beauty
87965,23,Low,91.77366890135907,Clothing
34019,18,Low,475.31274397171455,Beauty
92450,48,Medium,138.0216553558179,Clothing
66729,62,High,301.0804835475033,Electronics
90698,58,High,44.41471052871213,Electronics
66469,45,Low,314.06242953339273,Electronics
99861,20,Low,240.42800001097064,Electronics
29262,55,Low,271.09951660011774,Home
13404,69,Low,112.35568387548989,Electronics
74585,40,Medium,504.26518556059153,Electronics
59534,57,Low,650.2448813408419,Clothing
64162,21,Low,383.3219254056694,Beauty
58478,23,High,377.6717687566955,Home
52249,29,Medium,217.85289157259854,Clothing
15068,29,Low,235.01197022757242,Beauty
56736,24,Medium,619.2306700754307,Electronics
20229,45,Low,807.1385107681206,Beauty
99014,43,Medium,438.23110313529236,Home
87444,65,Low,193.22079275300516,Electronics
53412,24,Low,214.81105815957474,Electronics
99084,20,Medium,62.06773527863078,Beauty
54454,30,Low,348.42058884041774,Home
78550,69,Low,284.2195233157407,Clothing
46942,58,Medium,198.24021406378566,Beauty
68070,28,High,70.03920096261761,Beauty
78640,56,High,597.6215318704851,Clothing
29321,40,Low,398.8298211562965,Electronics
24017,64,Medium,111.28645717813608,Beauty
52673,18,High,632.6744170963239,Clothing
87599,51,Medium,410.47323488727585,Beauty
92870,48,High,228.27171754089494,Home
60587,50,Low,125.68193896967881,Beauty
14565,64,Medium,240.0910988855688,Clothing
88761,53,Low,258.543412158564,Beauty
34321,53,Low,476.28540092946093,Beauty
69541,31,Low,740.7864750205877,Beauty
61352,54,Medium,135.0503129878999,Home
40623,49,High,498.55967899306,Home
37627,45,Low,344.1871555736088,Home
60822,18,Medium,948.7413426755998,Electronics
55629,64,High,819.0329790711799,Home
95284,24,Low,167.1889456774813,Beauty
94035,33,High,425.03816885558876,Beauty
51184,49,High,225.36934452465624,Home
10846,41,Medium,143.01733025267583,Clothing
42392,31,Medium,131.58512680517683,Electronics
74801,64,Medium,272.8403279172655,Beauty
90118,32,High,201.7654192951643,Clothing
64587,69,High,1132.689698914783,Home
63539,18,Medium,464.31035057161233,Beauty
34031,45,High,524.1250210195524,Electronics
16911,36,High,397.7820170041294,Clothing
52543,24,High,868.2544626864468,Clothing
60368,35,Medium,209.5456003405195,Electronics
97026,64,Low,415.1741744614687,Electronics
33625,30,Low,379.2283836887581,Home
88448,68,Medium,650.4404846794242,Clothing
85014,35,High,551.2714793928469,Clothing
70501,21,Medium,687.5896539143162,Beauty
42825,67,Low,304.0872426600709,Clothing
85412,21,Medium,197.58767408716616,Electronics
70832,44,Low,510.4392376602566,Home
91707,33,Low,235.99527658346204,Home
11304,31,Medium,81.94953787488423,Clothing
60782,31,Medium,423.8412472134167,Clothing
63232,24,Low,227.73337761409698,Home
96223,62,High,402.7290000933855,Electronics
16003,31,High,139.8480288103104,Beauty
26796,59,Low,158.6385161572906,Home
60770,62,High,584.2818392257236,Electronics
80672,23,Low,394.14372829313913,Beauty
12777,60,Low,1174.044094103811,Electronics
76275,55,Low,582.933742340792,Electronics
64051,44,Medium,324.10713588722973,Clothing
36824,28,Medium,433.22617356013274,Beauty
50353,48,Medium,349.20211955225733,Beauty
56521,68,Low,680.576735658855,Beauty
38658,66,Medium,332.82717413641933,Home
81157,20,High,485.6599423851155,Electronics
41825,18,High,131.99372857491784,Home
34191,33,Medium,54.39243344013127,Electronics
22367,61,Medium,78.0041301973255,Clothing
98252,44,Low,563.7419704914515,Home
11503,63,Medium,462.5444198733665,Electronics
62379,67,Medium,145.83529182883956,Electronics
10827,20,Medium,210.2032674848155,Electronics
29615,25,Low,143.08386295121778,Electronics
90625,67,High,334.90596741320076,Electronics
62025,33,Low,714.87936235631,Clothing
19809,64,Medium,513.8434536345326,Home
88891,19,Medium,1343.6598017677118,Clothing
97772,46,High,265.78451068339507,Beauty
23947,33,Medium,583.1370754641396,Clothing
15632,46,Low,597.9773035637918,Home
18886,48,Low,446.99026407643,Clothing
30400,59,Low,72.29036581080696,Beauty
39792,28,Low,335.95686605274875,Electronics
73414,68,Medium,829.4099911958524,Home
32008,49,Low,332.71268467694824,Home
91818,41,Medium,80.28723196076608,Clothing
15523,36,Low,378.28056250824056,Home
19438,49,High,464.16765967892076,Beauty
28991,27,High,290.8048109287138,Beauty
58159,66,Low,172.13127159132202,Beauty
42759,49,High,675.1054763380089,Home
71928,40,High,226.13631617267197,Beauty
75823,50,High,346.0775858470595,Clothing
25796,47,High,297.22643181483403,Home
80068,47,Medium,1332.662866147573,Electronics
53137,24,Low,174.2609052587245,Clothing
43208,33,High,796.0321937073442,Electronics
31996,60,Medium,830.716057484078,Beauty
14885,67,High,425.42817149797145,Clothing
97012,18,Medium,549.4349682661758,Home
16864,47,Low,1088.1587300828749,Electronics
66159,51,Medium,878.8390817683556,Electronics
24565,51,Low,1438.8054087177982,Beauty
75721,55,Medium,580.1629099922395,Clothing
96177,48,Medium,314.5131331924323,Clothing
26348,25,High,476.1314682966805,Electronics
46311,37,High,364.87393282170575,Electronics
47654,63,Medium,181.77432788746438,Electronics
37154,46,Medium,562.7765768152449,Home
30548,48,Medium,473.24066589059794,Electronics
41012,38,Low,321.24517167502876,Beauty
73190,43,Medium,497.9096043001108,Home
76170,48,Low,28.900424398057606,Beauty
17577,37,Low,316.33049017643185,Clothing
27687,39,Low,570.7438732962563,Clothing
92452,57,Low,641.3855560875083,Beauty
69225,43,Low,790.3609754413799,Electronics
29081,34,Low,163.3929613686567,Electronics
40620,42,Low,246.38442843727643,Electronics
76488,54,Medium,541.3542608342933,Electronics
45573,44,Low,191.0179984419426,Clothing
99506,20,Medium,293.18853974153456,Home
57131,41,Medium,147.80342866066005,Clothing
35555,42,Low,203.10731609138446,Beauty
14130,67,Medium,267.6084064668217,Electronics
75115,27,Medium,509.2157113768205,Clothing
34326,53,Low,580.3527132278871,Clothing
62693,59,Medium,529.3022919728213,Beauty
53533,35,Medium,126.96204780662387,Electronics
13386,62,High,117.98889116091473,Electronics
53837,34,High,568.2195716154852,Home
52697,31,Low,184.33950030486395,Electronics
36999,36,Low,454.6872441394525,Beauty
26149,35,Low,434.2357784488254,Beauty
70047,40,Low,180.085731679229,Clothing
88830,25,Low,702.6822740886879,Home
20727,67,High,899.3983162892474,Home
81626,33,High,43.85166389276172,Electronics
81031,42,Medium,1119.664164865812,Electronics
61552,60,High,1089.9096421231498,Home
22147,49,Low,475.0151777841258,Beauty
79088,66,High,15.33616608146883,Electronics
27362,67,Medium,91.467374670702,Beauty
49315,36,Low,264.70314720904923,Electronics
97433,35,Low,174.3451445258502,Electronics
34978,49,Medium,241.4310649552504,Home
20996,63,High,825.6855646737957,Electronics
27898,66,Medium,288.11593321768765,Electronics
85275,57,Low,489.97063321239887,Electronics
26777,32,Low,359.80634704036447,Beauty
23297,66,High,204.53378769657067,Home
77279,38,Medium,1161.312717605769,Clothing
23536,28,High,111.62950335844111,Home
80972,46,Low,352.00847848961604,Beauty
40589,49,Medium,238.20376879291564,Home
10421,23,Medium,147.33129102530089,Electronics
65349,36,High,1239.5294362678985,Home
64444,33,Low,203.4518078764613,Beauty
57350,29,Medium,315.14105217507006,Electronics
16808,32,High,369.7489700057004,Electronics
47481,28,Low,753.2240249196565,Clothing
46544,56,Low,592.3900070016637,Electronics
96310,27,Low,116.11314068704024,Home
98648,68,High,187.24811459337093,Electronics
99130,54,Low,502.9206368062767,Home
88134,66,High,362.06348983290775,Beauty
38594,41,Low,217.97339506274773,Beauty
24980,68,High,580.3631242975968,Home
59401,53,High,158.88406326022866,Home
47819,18,Medium,153.67380303275294,Electronics
75126,63,High,85.95153776230879,Clothing
48879,34,Medium,441.5830340212794,Clothing
14391,31,Low,360.30458549125075,Home
95640,55,Low,616.1082925566604,Beauty
30393,42,High,149.8829426637079,Electronics
80441,54,Low,8.29138030226468,Beauty
61736,52,Low,384.9097219805606,Electronics
60917,39,High,154.57906966071613,Beauty
75526,64,Low,311.81829472835085,Home
73743,24,Low,388.1339197149298,Beauty
68486,28,Low,210.8933141773289,Beauty
76650,27,Medium,467.83859904058244,Clothing
23010,31,Low,105.08974751146047,Home
60291,52,High,395.91126284572795,Beauty
17967,63,High,469.40265083879484,Electronics
97573,66,Low,340.90702990845546,Beauty
52936,53,High,343.549312179668,Electronics
57692,23,High,311.8086591738621,Beauty
43913,69,High,247.00220044300275,Electronics
77163,22,High,567.6618905000147,Home
20050,59,Low,44.477841059962685,Electronics
85210,24,High,901.3837906385339,Beauty
97681,32,Medium,313.71206943713594,Clothing
68865,38,Medium,527.6307172963482,Beauty
24264,35,Medium,375.02219871558515,Electronics
64007,18,Low,35.10505076441201,Beauty
97240,21,High,698.429355712433,Beauty
41961,28,Low,811.9248142592978,Beauty
59726,27,High,253.79543832867716,Home
25759,62,High,39.15064700244258,Home
15504,36,High,81.70674872231784,Home
73699,59,High,260.8982395126149,Beauty
57172,47,High,345.6417428524571,Clothing
71816,67,Low,616.6571128338707,Clothing
74807,58,Low,725.8143905209872,Home
31861,58,Medium,367.3826191772471,Beauty
75152,37,Low,497.25508939609364,Electronics
32289,44,Medium,122.20624002397211,Home
61267,29,Medium,160.40551654493134,Beauty
99357,31,High,157.68295117526708,Clothing
22271,51,Low,266.3120440068398,Home
67504,59,Low,226.37727198134274,Clothing
82729,67,High,627.3711278364254,Home
51718,55,High,245.44508524463313,Home
42707,19,Medium,390.6696331530794,Clothing
58573,66,Low,460.5771528470222,Electronics
19021,49,Low,330.16246438602,Clothing
19040,35,Medium,569.2876049586898,Beauty
83435,67,Medium,470.7616107131412,Beauty
36552,38,Medium,143.01107030651292,Electronics
14344,63,High,485.4451574036709,Home
88938,28,Medium,158.0162654233337,Clothing
17203,47,Medium,244.52466670667525,Beauty
88854,36,High,438.68803744132697,Home
15440,65,Medium,572.6746076214456,Home
53209,57,Medium,53.60686693178211,Clothing
12892,67,Low,674.6580833327461,Beauty
95544,47,Medium,1125.1838662921473,Beauty
16687,52,Medium,9.052554044351812,Home
33807,21,High,358.5472351218717,Beauty
90925,38,Medium,24.99151935171855,Home
40152,22,Low,701.0384846715143,Electronics
35875,53,Low,139.69459881744936,Electronics
44939,44,High,227.2528707053579,Home
38939,24,Low,206.01946076637705,Electronics
18469,48,High,247.36320837124586,Beauty
92943,37,Low,309.39471000332645,Electronics
71515,42,Low,63.199553605874485,Home
80157,55,Medium,1346.5206300245138,Clothing
88441,42,High,224.2031571431844,Clothing
93637,34,Medium,66.176835291979,Home
66355,63,High,615.1860977980594,Clothing
61132,54,Medium,365.6506251576608,Home
63249,32,Low,767.7863096383116,Electronics
72719,27,Medium,356.3769756619499,Beauty
29004,51,Low,191.64567731140136,Clothing
80762,61,High,216.20846270519252,Electronics
15253,60,High,611.223941644446,Beauty
18726,24,Low,622.0462128450849,Beauty
68952,56,Medium,577.6366166847174,Electronics
99115,68,Low,506.76935432093984,Home
96552,42,Medium,1019.34557134703,Clothing
70258,56,Low,306.67899736376364,Home
50000,63,Low,83.92705556496875,Beauty
56273,61,High,199.54984498089433,Home
58426,45,Medium,145.74367216341122,Clothing
39735,59,Medium,623.2202749464212,Beauty
75558,44,Low,77.84016612227683,Electronics
51648,54,Medium,81.866652970898,Home
42519,56,Low,365.79924423111765,Electronics
11286,55,Low,916.605563290716,Electronics
79396,69,Medium,692.716766038574,Home
85810,45,Medium,400.88112345746333,Home
20726,51,Low,718.4032151190327,Beauty
71540,46,Medium,229.13058288546804,Beauty
35916,62,Medium,1021.2223848874947,Clothing
89826,65,Medium,77.18820084043571,Electronics
12377,25,Medium,127.51742412165332,Beauty
34771,30,High,536.5716165783825,Electronics
59004,63,High,554.6522585211775,Home
64780,54,Low,932.1689311290884,Beauty
85232,20,Low,189.36081325806657,Electronics
61267,31,High,740.9266752179215,Clothing
31802,49,Low,370.76443509272,Beauty
94838,40,High,108.78031286050648,Electronics
54984,40,Low,78.1389311882395,Electronics
35446,30,Medium,241.14194903429308,Beauty
40860,66,Medium,277.73927936640496,Clothing
85417,58,High,63.6017843904245,Electronics
93132,56,High,476.7501659122418,Electronics
21837,67,High,530.7894141398185,Clothing
72482,38,High,234.2987683061518,Home
48992,60,Medium,284.7901677040597,Home
18689,65,Medium,704.7936876094649,Home
11565,48,High,483.6828415118271,Home
34793,67,High,494.5329704116471,Beauty
14620,24,Low,351.1055269852832,Home
75200,53,Medium,356.4789736057482,Electronics
35937,36,Medium,379.6916371097558,Beauty
93425,39,High,115.8702087389513,Electronics
98242,41,Low,262.7979619793782,Clothing
69400,41,Medium,391.49572832875555,Electronics
55277,38,Low,539.8552006087402,Beauty
35372,60,Low,494.07298130785665,Beauty
14956,30,Medium,413.7162155336875,Electronics
71394,23,Medium,296.85696950850786,Clothing
21911,45,Low,532.0160291633944,Clothing
91232,49,Low,530.0196372474036,Electronics
61403,30,Medium,280.50865868037687,Clothing
16670,51,High,281.3882113084224,Home
69844,49,Low,48.168501248368536,Clothing
73137,31,Medium,1175.4152538488136,Electronics
33473,49,Low,449.2834956818404,Home
57298,62,Medium,604.1713432584424,Home
31345,22,Low,803.0759393980014,Beauty
35608,52,Low,50.911990023967405,Electronics
54804,21,High,268.3485308137582,Home
20286,31,Low,243.14157302775578,Beauty
88636,35,Low,255.7934864474391,Clothing
26872,28,Low,118.80890850996282,Beauty
52305,36,Medium,798.2888912772606,Clothing
51750,19,Medium,368.9392674642576,Electronics
99185,51,Medium,361.60897752771126,Home
54476,20,Medium,536.7872292454153,Electronics
55148,46,Low,48.05285484456752,Clothing
98642,40,High,325.4727029487549,Beauty
87961,65,Low,613.9443345535924,Beauty
63559,18,Low,903.9794863092642,Electronics
81969,59,High,436.2604670046087,Electronics
89936,23,High,568.3617765064341,Home
83477,34,High,559.0663323980366,Beauty
95189,36,High,303.33022439255524,Electronics
29983,61,High,409.41553168711977,Clothing
56016,69,High,221.31655460978274,Clothing
26260,65,Medium,678.2334694086877,Home
97576,19,High,134.771187479617,Home
44041,32,High,162.87223748802725,Home
